"Participant","Illusion_Type","Illusion_Difference","Illusion_Strength","File","Block","Trial","ISI","RT","Response","Response_Correct","Error","Illusion_Effect","Task_Difficulty","Condition_Illusion","Condition_Difficulty"
"S004","MullerLyer",-0.24183,-24,"MullerLyer_-24.000_-0.24183","B",52,423911,0.356,"ArrowDown","true",0,"Congruent",0.24183,"Congruent - Strong","Easy"
"S004","MullerLyer",-0.37364,-18,"MullerLyer_-18.000_-0.37364","B",53,424981,0.379,"ArrowUp","false",1,"Congruent",0.37364,"Congruent - Strong","Easy"
"S004","MullerLyer",-0.37364,-6,"MullerLyer_-6.0000_-0.37364","B",54,426168,0.364,"ArrowDown","true",0,"Congruent",0.37364,"Congruent - Mild","Easy"
"S004","MullerLyer",0.045,-18,"MullerLyer_-18.000_0.04500","B",55,427469,0.433,"ArrowUp","true",0,"Congruent",0.045,"Congruent - Strong","Hard"
"S004","MullerLyer",-0.1337,-30,"MullerLyer_-30.000_-0.1337","B",56,428937,0.37,"ArrowDown","true",0,"Congruent",0.1337,"Congruent - Strong","Hard"
"S004","MullerLyer",-0.1337,-12,"MullerLyer_-12.000_-0.1337","B",57,430305,0.352,"ArrowDown","true",0,"Congruent",0.1337,"Congruent - Mild","Hard"
"S004","MullerLyer",0.37364,18,"MullerLyer_18.0000_0.37364","B",58,431546,0.441,"ArrowUp","true",0,"Incongruent",0.37364,"Incongruent - Strong","Easy"
"S004","MullerLyer",-0.37364,-12,"MullerLyer_-12.000_-0.37364","B",59,432733,0.436,"ArrowDown","true",0,"Congruent",0.37364,"Congruent - Mild","Easy"
"S004","MullerLyer",-0.045,30,"MullerLyer_30.0000_-0.0450","B",60,433926,0.385,"ArrowUp","false",1,"Incongruent",0.045,"Incongruent - Strong","Hard"
"S004","MullerLyer",-0.24183,24,"MullerLyer_24.0000_-0.24183","B",61,435333,0.425,"ArrowUp","false",1,"Incongruent",0.24183,"Incongruent - Strong","Easy"
"S004","MullerLyer",-0.37364,30,"MullerLyer_30.0000_-0.37364","B",62,436773,0.365,"ArrowUp","false",1,"Incongruent",0.37364,"Incongruent - Strong","Easy"
"S004","MullerLyer",0.045,6,"MullerLyer_6.00000_0.04500","B",63,437820,0.423,"ArrowUp","true",0,"Incongruent",0.045,"Incongruent - Mild","Hard"
"S004","MullerLyer",-0.24183,12,"MullerLyer_12.0000_-0.24183","B",64,439009,0.535,"ArrowUp","false",1,"Incongruent",0.24183,"Incongruent - Mild","Easy"
"S004","MullerLyer",-0.045,-24,"MullerLyer_-24.000_-0.0450","B",65,440637,0.456,"ArrowDown","true",0,"Congruent",0.045,"Congruent - Strong","Hard"
"S004","MullerLyer",0.24183,18,"MullerLyer_18.0000_0.24183","B",66,441951,0.367,"ArrowUp","true",0,"Incongruent",0.24183,"Incongruent - Strong","Easy"
"S004","MullerLyer",0.24183,-30,"MullerLyer_-30.000_0.24183","B",67,443297,0.41,"ArrowUp","true",0,"Congruent",0.24183,"Congruent - Strong","Easy"
"S004","MullerLyer",-0.37364,12,"MullerLyer_12.0000_-0.37364","B",68,444382,0.443,"ArrowDown","true",0,"Incongruent",0.37364,"Incongruent - Mild","Easy"
"S004","MullerLyer",0.045,-12,"MullerLyer_-12.000_0.04500","B",69,445812,0.35,"ArrowUp","true",0,"Congruent",0.045,"Congruent - Mild","Hard"
"S004","MullerLyer",0.24183,-24,"MullerLyer_-24.000_0.24183","B",70,447003,0.361,"ArrowUp","true",0,"Congruent",0.24183,"Congruent - Strong","Easy"
"S004","MullerLyer",-0.37364,18,"MullerLyer_18.0000_-0.37364","B",71,448285,0.463,"ArrowUp","false",1,"Incongruent",0.37364,"Incongruent - Strong","Easy"
"S004","MullerLyer",0.045,-6,"MullerLyer_-6.0000_0.04500","B",72,449809,0.354,"ArrowUp","true",0,"Congruent",0.045,"Congruent - Mild","Hard"
"S004","MullerLyer",-0.37364,-24,"MullerLyer_-24.000_-0.37364","B",73,451151,0.475,"ArrowDown","true",0,"Congruent",0.37364,"Congruent - Strong","Easy"
"S004","MullerLyer",0.37364,6,"MullerLyer_6.00000_0.37364","B",74,452642,0.333,"ArrowUp","true",0,"Incongruent",0.37364,"Incongruent - Mild","Easy"
"S004","MullerLyer",0.1337,-30,"MullerLyer_-30.000_0.13370","B",75,453850,0.412,"ArrowUp","true",0,"Congruent",0.1337,"Congruent - Strong","Hard"
"S004","MullerLyer",-0.045,6,"MullerLyer_6.00000_-0.0450","B",76,455343,0.469,"ArrowUp","false",1,"Incongruent",0.045,"Incongruent - Mild","Hard"
"S004","MullerLyer",0.045,-30,"MullerLyer_-30.000_0.04500","B",77,456925,0.317,"ArrowUp","true",0,"Congruent",0.045,"Congruent - Strong","Hard"
"S004","MullerLyer",0.37364,12,"MullerLyer_12.0000_0.37364","B",78,458318,0.354,"ArrowUp","true",0,"Incongruent",0.37364,"Incongruent - Mild","Easy"
"S004","MullerLyer",0.1337,6,"MullerLyer_6.00000_0.13370","B",79,459353,0.437,"ArrowUp","true",0,"Incongruent",0.1337,"Incongruent - Mild","Hard"
"S004","MullerLyer",0.37364,-6,"MullerLyer_-6.0000_0.37364","B",80,460516,0.413,"ArrowUp","true",0,"Congruent",0.37364,"Congruent - Mild","Easy"
"S004","Ebbinghaus",-0.41515,0.3,"Ebbinghaus_0.30000_-0.41515","B",1,466570,0.452,"ArrowRight","true",0,"Incongruent",0.41515,"Incongruent - Mild","Easy"
"S004","Ebbinghaus",0.2687,1.2,"Ebbinghaus_1.20000_0.26870","B",2,467838,0.485,"ArrowLeft","true",0,"Incongruent",0.2687,"Incongruent - Strong","Easy"
"S004","Ebbinghaus",0.14856,0.3,"Ebbinghaus_0.30000_0.14856","B",3,469082,0.733,"ArrowLeft","true",0,"Incongruent",0.14856,"Incongruent - Mild","Hard"
"S004","Ebbinghaus",0.41515,0.6,"Ebbinghaus_0.60000_0.41515","B",4,470461,0.48,"ArrowLeft","true",0,"Incongruent",0.41515,"Incongruent - Mild","Easy"
"S004","Ebbinghaus",0.41515,-0.6,"Ebbinghaus_-0.6000_0.41515","B",5,471978,0.894,"ArrowLeft","true",0,"Congruent",0.41515,"Congruent - Mild","Easy"
"S004","Ebbinghaus",0.14856,1.5,"Ebbinghaus_1.50000_0.14856","B",6,473959,0.69,"ArrowRight","false",1,"Incongruent",0.14856,"Incongruent - Strong","Hard"
"S004","Ebbinghaus",0.05,-1.2,"Ebbinghaus_-1.2000_0.05000","B",7,475457,0.583,"ArrowLeft","true",0,"Congruent",0.05,"Congruent - Strong","Hard"
"S004","Ebbinghaus",0.05,-0.6,"Ebbinghaus_-0.6000_0.05000","B",8,476881,0.531,"ArrowRight","false",1,"Congruent",0.05,"Congruent - Mild","Hard"
"S004","Ebbinghaus",0.05,1.5,"Ebbinghaus_1.50000_0.05000","B",9,478256,0.438,"ArrowLeft","true",0,"Incongruent",0.05,"Incongruent - Strong","Hard"
"S004","Ebbinghaus",0.05,-0.3,"Ebbinghaus_-0.3000_0.05000","B",10,479562,0.498,"ArrowRight","false",1,"Congruent",0.05,"Congruent - Mild","Hard"
"S004","Ebbinghaus",-0.14856,-1.2,"Ebbinghaus_-1.2000_-0.14856","B",11,481159,0.413,"ArrowRight","true",0,"Congruent",0.14856,"Congruent - Strong","Hard"
"S004","Ebbinghaus",0.2687,1.5,"Ebbinghaus_1.50000_0.26870","B",12,482303,0.495,"ArrowLeft","true",0,"Incongruent",0.2687,"Incongruent - Strong","Easy"
"S004","Ebbinghaus",0.05,-1.5,"Ebbinghaus_-1.5000_0.05000","B",13,483588,0.643,"ArrowLeft","true",0,"Congruent",0.05,"Congruent - Strong","Hard"
"S004","Ebbinghaus",-0.2687,0.9,"Ebbinghaus_0.90000_-0.2687","B",14,485200,0.428,"ArrowRight","true",0,"Incongruent",0.2687,"Incongruent - Strong","Easy"
"S004","Ebbinghaus",-0.05,1.5,"Ebbinghaus_1.50000_-0.0500","B",15,486259,0.39,"ArrowRight","true",0,"Incongruent",0.05,"Incongruent - Strong","Hard"
"S004","Ebbinghaus",0.14856,1.2,"Ebbinghaus_1.20000_0.14856","B",16,487340,0.433,"ArrowLeft","true",0,"Incongruent",0.14856,"Incongruent - Strong","Hard"
"S004","Ebbinghaus",-0.05,-0.9,"Ebbinghaus_-0.9000_-0.0500","B",17,488461,0.467,"ArrowRight","true",0,"Congruent",0.05,"Congruent - Strong","Hard"
"S004","Ebbinghaus",-0.05,-0.3,"Ebbinghaus_-0.3000_-0.0500","B",18,489574,0.554,"ArrowRight","true",0,"Congruent",0.05,"Congruent - Mild","Hard"
"S004","Ebbinghaus",-0.05,-0.6,"Ebbinghaus_-0.6000_-0.0500","B",19,491096,0.532,"ArrowRight","true",0,"Congruent",0.05,"Congruent - Mild","Hard"
"S004","Ebbinghaus",-0.41515,-0.6,"Ebbinghaus_-0.6000_-0.41515","B",20,492475,0.326,"ArrowRight","true",0,"Congruent",0.41515,"Congruent - Mild","Easy"
"S004","Ebbinghaus",-0.14856,-0.9,"Ebbinghaus_-0.9000_-0.14856","B",21,493640,0.284,"ArrowRight","true",0,"Congruent",0.14856,"Congruent - Strong","Hard"
"S004","Ebbinghaus",-0.2687,-1.2,"Ebbinghaus_-1.2000_-0.2687","B",22,494703,0.192,"ArrowRight","true",0,"Congruent",0.2687,"Congruent - Strong","Easy"
"S004","Ebbinghaus",-0.2687,-0.6,"Ebbinghaus_-0.6000_-0.2687","B",23,495532,0.223,"ArrowRight","true",0,"Congruent",0.2687,"Congruent - Mild","Easy"
"S004","Ebbinghaus",0.41515,1.2,"Ebbinghaus_1.20000_0.41515","B",24,496686,0.256,"ArrowLeft","true",0,"Incongruent",0.41515,"Incongruent - Strong","Easy"
"S004","Ebbinghaus",0.05,0.3,"Ebbinghaus_0.30000_0.05000","B",25,497575,0.479,"ArrowRight","false",1,"Incongruent",0.05,"Incongruent - Mild","Hard"
"S004","Ebbinghaus",0.14856,-0.9,"Ebbinghaus_-0.9000_0.14856","B",26,499115,0.319,"ArrowRight","false",1,"Congruent",0.14856,"Congruent - Strong","Hard"
"S004","Ebbinghaus",-0.2687,0.3,"Ebbinghaus_0.30000_-0.2687","B",27,500470,0.387,"ArrowRight","true",0,"Incongruent",0.2687,"Incongruent - Mild","Easy"
"S004","Ebbinghaus",0.2687,-1.2,"Ebbinghaus_-1.2000_0.26870","B",28,501619,0.378,"ArrowLeft","true",0,"Congruent",0.2687,"Congruent - Strong","Easy"
"S004","Ebbinghaus",-0.41515,0.6,"Ebbinghaus_0.60000_-0.41515","B",29,502809,0.224,"ArrowRight","true",0,"Incongruent",0.41515,"Incongruent - Mild","Easy"
"S004","Ebbinghaus",0.14856,-1.2,"Ebbinghaus_-1.2000_0.14856","B",30,504108,0.454,"ArrowLeft","true",0,"Congruent",0.14856,"Congruent - Strong","Hard"
"S004","Ebbinghaus",0.14856,0.6,"Ebbinghaus_0.60000_0.14856","B",31,505190,0.258,"ArrowRight","false",1,"Incongruent",0.14856,"Incongruent - Mild","Hard"
"S004","Ebbinghaus",-0.14856,-1.5,"Ebbinghaus_-1.5000_-0.14856","B",32,506464,0.246,"ArrowLeft","false",1,"Congruent",0.14856,"Congruent - Strong","Hard"
"S004","Ebbinghaus",0.41515,-1.2,"Ebbinghaus_-1.2000_0.41515","B",33,507819,0.406,"ArrowLeft","true",0,"Congruent",0.41515,"Congruent - Strong","Easy"
"S004","Ebbinghaus",-0.2687,0.6,"Ebbinghaus_0.60000_-0.2687","B",34,509279,0.632,"ArrowRight","true",0,"Incongruent",0.2687,"Incongruent - Mild","Easy"
"S004","Ebbinghaus",0.2687,0.6,"Ebbinghaus_0.60000_0.26870","B",35,510585,0.465,"ArrowLeft","true",0,"Incongruent",0.2687,"Incongruent - Mild","Easy"
"S004","Ebbinghaus",-0.14856,-0.6,"Ebbinghaus_-0.6000_-0.14856","B",36,511881,0.56,"ArrowRight","true",0,"Congruent",0.14856,"Congruent - Mild","Hard"
"S004","Ebbinghaus",-0.2687,-1.5,"Ebbinghaus_-1.5000_-0.2687","B",37,513365,0.521,"ArrowRight","true",0,"Congruent",0.2687,"Congruent - Strong","Easy"
"S004","Ebbinghaus",-0.41515,-1.5,"Ebbinghaus_-1.5000_-0.41515","B",38,514560,0.469,"ArrowRight","true",0,"Congruent",0.41515,"Congruent - Strong","Easy"
"S004","Ebbinghaus",0.05,0.9,"Ebbinghaus_0.90000_0.05000","B",39,516087,0.584,"ArrowLeft","true",0,"Incongruent",0.05,"Incongruent - Strong","Hard"
"S004","Ebbinghaus",0.14856,-0.6,"Ebbinghaus_-0.6000_0.14856","B",40,517757,0.552,"ArrowRight","false",1,"Congruent",0.14856,"Congruent - Mild","Hard"
"S004","Ebbinghaus",0.14856,-1.5,"Ebbinghaus_-1.5000_0.14856","B",41,519397,0.482,"ArrowLeft","true",0,"Congruent",0.14856,"Congruent - Strong","Hard"
"S004","Ebbinghaus",0.41515,-0.9,"Ebbinghaus_-0.9000_0.41515","B",42,520545,0.392,"ArrowRight","false",1,"Congruent",0.41515,"Congruent - Strong","Easy"
"S004","Ebbinghaus",-0.05,0.3,"Ebbinghaus_0.30000_-0.0500","B",43,521677,0.331,"ArrowLeft","false",1,"Incongruent",0.05,"Incongruent - Mild","Hard"
"S004","Ebbinghaus",0.41515,-0.3,"Ebbinghaus_-0.3000_0.41515","B",44,522662,0.356,"ArrowLeft","true",0,"Congruent",0.41515,"Congruent - Mild","Easy"
"S004","Ebbinghaus",-0.05,0.6,"Ebbinghaus_0.60000_-0.0500","B",45,523889,0.425,"ArrowLeft","false",1,"Incongruent",0.05,"Incongruent - Mild","Hard"
"S004","Ebbinghaus",-0.14856,-0.3,"Ebbinghaus_-0.3000_-0.14856","B",46,524977,0.256,"ArrowLeft","false",1,"Congruent",0.14856,"Congruent - Mild","Hard"
"S004","Ebbinghaus",-0.2687,-0.3,"Ebbinghaus_-0.3000_-0.2687","B",47,526259,0.282,"ArrowRight","true",0,"Congruent",0.2687,"Congruent - Mild","Easy"
"S004","Ebbinghaus",-0.05,1.2,"Ebbinghaus_1.20000_-0.0500","B",48,527186,0.654,"ArrowLeft","false",1,"Incongruent",0.05,"Incongruent - Strong","Hard"
"S004","Ebbinghaus",-0.2687,1.5,"Ebbinghaus_1.50000_-0.2687","B",49,528570,0.631,"ArrowRight","true",0,"Incongruent",0.2687,"Incongruent - Strong","Easy"
"S004","Ebbinghaus",-0.41515,-1.2,"Ebbinghaus_-1.2000_-0.41515","B",50,529817,0.478,"ArrowRight","true",0,"Congruent",0.41515,"Congruent - Strong","Easy"
"S004","Ebbinghaus",0.14856,-0.3,"Ebbinghaus_-0.3000_0.14856","B",51,531166,0.434,"ArrowLeft","true",0,"Congruent",0.14856,"Congruent - Mild","Hard"
"S004","Ebbinghaus",0.2687,-0.3,"Ebbinghaus_-0.3000_0.26870","B",52,532599,0.438,"ArrowLeft","true",0,"Congruent",0.2687,"Congruent - Mild","Easy"
"S004","Ebbinghaus",0.41515,0.9,"Ebbinghaus_0.90000_0.41515","B",53,533967,0.489,"ArrowLeft","true",0,"Incongruent",0.41515,"Incongruent - Strong","Easy"
"S004","Ebbinghaus",-0.41515,0.9,"Ebbinghaus_0.90000_-0.41515","B",54,535120,0.496,"ArrowRight","true",0,"Incongruent",0.41515,"Incongruent - Strong","Easy"
"S004","Ebbinghaus",-0.14856,0.9,"Ebbinghaus_0.90000_-0.14856","B",55,536440,0.588,"ArrowRight","true",0,"Incongruent",0.14856,"Incongruent - Strong","Hard"
"S004","Ebbinghaus",-0.14856,0.3,"Ebbinghaus_0.30000_-0.14856","B",56,538112,0.461,"ArrowRight","true",0,"Incongruent",0.14856,"Incongruent - Mild","Hard"
"S004","Ebbinghaus",0.41515,0.3,"Ebbinghaus_0.30000_0.41515","B",57,539401,0.47,"ArrowLeft","true",0,"Incongruent",0.41515,"Incongruent - Mild","Easy"
"S004","Ebbinghaus",0.05,0.6,"Ebbinghaus_0.60000_0.05000","B",58,540631,0.458,"ArrowRight","false",1,"Incongruent",0.05,"Incongruent - Mild","Hard"
"S004","Ebbinghaus",0.05,1.2,"Ebbinghaus_1.20000_0.05000","B",59,541944,0.434,"ArrowRight","false",1,"Incongruent",0.05,"Incongruent - Strong","Hard"
"S004","Ebbinghaus",-0.14856,0.6,"Ebbinghaus_0.60000_-0.14856","B",60,543209,0.458,"ArrowRight","true",0,"Incongruent",0.14856,"Incongruent - Mild","Hard"
"S004","Ebbinghaus",0.05,-0.9,"Ebbinghaus_-0.9000_0.05000","B",61,544606,0.319,"ArrowRight","false",1,"Congruent",0.05,"Congruent - Strong","Hard"
"S004","Ebbinghaus",-0.2687,1.2,"Ebbinghaus_1.20000_-0.2687","B",62,545591,0.519,"ArrowRight","true",0,"Incongruent",0.2687,"Incongruent - Strong","Easy"
"S004","Ebbinghaus",0.2687,-1.5,"Ebbinghaus_-1.5000_0.26870","B",63,547195,0.344,"ArrowRight","false",1,"Congruent",0.2687,"Congruent - Strong","Easy"
"S004","Ebbinghaus",-0.14856,1.2,"Ebbinghaus_1.20000_-0.14856","B",64,548200,0.364,"ArrowRight","true",0,"Incongruent",0.14856,"Incongruent - Strong","Hard"
"S004","Ebbinghaus",-0.2687,-0.9,"Ebbinghaus_-0.9000_-0.2687","B",65,549628,0.462,"ArrowRight","true",0,"Congruent",0.2687,"Congruent - Strong","Easy"
"S004","Ebbinghaus",0.2687,-0.9,"Ebbinghaus_-0.9000_0.26870","B",66,550798,0.544,"ArrowLeft","true",0,"Congruent",0.2687,"Congruent - Strong","Easy"
"S004","Ebbinghaus",-0.14856,1.5,"Ebbinghaus_1.50000_-0.14856","B",67,552138,0.325,"ArrowRight","true",0,"Incongruent",0.14856,"Incongruent - Strong","Hard"
"S004","Ebbinghaus",0.14856,0.9,"Ebbinghaus_0.90000_0.14856","B",68,553095,0.276,"ArrowLeft","true",0,"Incongruent",0.14856,"Incongruent - Strong","Hard"
"S004","Ebbinghaus",0.2687,0.9,"Ebbinghaus_0.90000_0.26870","B",69,554437,0.291,"ArrowRight","false",1,"Incongruent",0.2687,"Incongruent - Strong","Easy"
"S004","Ebbinghaus",0.41515,1.5,"Ebbinghaus_1.50000_0.41515","B",70,555618,0.631,"ArrowLeft","true",0,"Incongruent",0.41515,"Incongruent - Strong","Easy"
"S004","Ebbinghaus",-0.41515,1.2,"Ebbinghaus_1.20000_-0.41515","B",71,557294,0.371,"ArrowRight","true",0,"Incongruent",0.41515,"Incongruent - Strong","Easy"
"S004","Ebbinghaus",-0.41515,-0.9,"Ebbinghaus_-0.9000_-0.41515","B",72,558386,0.469,"ArrowRight","true",0,"Congruent",0.41515,"Congruent - Strong","Easy"
"S004","Ebbinghaus",-0.05,-1.5,"Ebbinghaus_-1.5000_-0.0500","B",73,559723,0.434,"ArrowRight","true",0,"Congruent",0.05,"Congruent - Strong","Hard"
"S004","Ebbinghaus",0.41515,-1.5,"Ebbinghaus_-1.5000_0.41515","B",74,561248,0.436,"ArrowRight","false",1,"Congruent",0.41515,"Congruent - Strong","Easy"
"S004","Ebbinghaus",-0.41515,1.5,"Ebbinghaus_1.50000_-0.41515","B",75,562380,0.467,"ArrowRight","true",0,"Incongruent",0.41515,"Incongruent - Strong","Easy"
"S004","Ebbinghaus",-0.05,-1.2,"Ebbinghaus_-1.2000_-0.0500","B",76,563927,0.312,"ArrowRight","true",0,"Congruent",0.05,"Congruent - Strong","Hard"
"S004","Ebbinghaus",0.2687,0.3,"Ebbinghaus_0.30000_0.26870","B",77,565077,0.328,"ArrowRight","false",1,"Incongruent",0.2687,"Incongruent - Mild","Easy"
"S004","Ebbinghaus",0.2687,-0.6,"Ebbinghaus_-0.6000_0.26870","B",78,566086,0.394,"ArrowLeft","true",0,"Congruent",0.2687,"Congruent - Mild","Easy"
"S004","Ebbinghaus",-0.05,0.9,"Ebbinghaus_0.90000_-0.0500","B",79,567108,0.48,"ArrowLeft","false",1,"Incongruent",0.05,"Incongruent - Strong","Hard"
"S004","Ebbinghaus",-0.41515,-0.3,"Ebbinghaus_-0.3000_-0.41515","B",80,568331,0.276,"ArrowRight","true",0,"Congruent",0.41515,"Congruent - Mild","Easy"
"S004","VerticalHorizontal",0.08913,9,"VerticalHorizontal_9.00000_0.08913","B",1,572954,0.443,"ArrowRight","false",1,"Incongruent",0.08913,"Incongruent - Mild","Hard"
"S004","VerticalHorizontal",0.16122,9,"VerticalHorizontal_9.00000_0.16122","B",2,574158,0.659,"ArrowLeft","true",0,"Incongruent",0.16122,"Incongruent - Mild","Easy"
"S004","VerticalHorizontal",-0.24909,36,"VerticalHorizontal_36.0000_-0.24909","B",3,575580,0.699,"ArrowRight","true",0,"Incongruent",0.24909,"Incongruent - Strong","Easy"
"S004","VerticalHorizontal",-0.08913,36,"VerticalHorizontal_36.0000_-0.08913","B",4,577203,0.897,"ArrowRight","true",0,"Incongruent",0.08913,"Incongruent - Strong","Hard"
"S004","VerticalHorizontal",0.08913,-36,"VerticalHorizontal_-36.000_0.08913","B",5,578770,0.808,"ArrowLeft","true",0,"Congruent",0.08913,"Congruent - Strong","Hard"
"S004","VerticalHorizontal",-0.03,9,"VerticalHorizontal_9.00000_-0.0300","B",6,580206,0.768,"ArrowLeft","false",1,"Incongruent",0.03,"Incongruent - Mild","Hard"
"S004","VerticalHorizontal",-0.08913,18,"VerticalHorizontal_18.0000_-0.08913","B",7,581982,0.649,"ArrowLeft","false",1,"Incongruent",0.08913,"Incongruent - Mild","Hard"
"S004","VerticalHorizontal",0.03,18,"VerticalHorizontal_18.0000_0.03000","B",8,583291,0.46,"ArrowRight","false",1,"Incongruent",0.03,"Incongruent - Mild","Hard"
"S004","VerticalHorizontal",0.08913,-18,"VerticalHorizontal_-18.000_0.08913","B",9,584497,0.612,"ArrowLeft","true",0,"Congruent",0.08913,"Congruent - Mild","Hard"
"S004","VerticalHorizontal",0.03,-36,"VerticalHorizontal_-36.000_0.03000","B",10,586190,0.817,"ArrowLeft","true",0,"Congruent",0.03,"Congruent - Strong","Hard"
"S004","VerticalHorizontal",0.24909,-9,"VerticalHorizontal_-9.0000_0.24909","B",11,587697,0.395,"ArrowLeft","true",0,"Congruent",0.24909,"Congruent - Mild","Easy"
"S004","VerticalHorizontal",-0.16122,-45,"VerticalHorizontal_-45.000_-0.16122","B",12,588723,0.38,"ArrowRight","true",0,"Congruent",0.16122,"Congruent - Strong","Easy"
"S004","VerticalHorizontal",0.16122,-27,"VerticalHorizontal_-27.000_0.16122","B",13,589754,0.349,"ArrowLeft","true",0,"Congruent",0.16122,"Congruent - Strong","Easy"
"S004","VerticalHorizontal",0.08913,-27,"VerticalHorizontal_-27.000_0.08913","B",14,591045,0.384,"ArrowLeft","true",0,"Congruent",0.08913,"Congruent - Strong","Hard"
"S004","VerticalHorizontal",-0.03,-9,"VerticalHorizontal_-9.0000_-0.0300","B",15,592070,0.47,"ArrowRight","true",0,"Congruent",0.03,"Congruent - Mild","Hard"
"S004","VerticalHorizontal",0.24909,27,"VerticalHorizontal_27.0000_0.24909","B",16,593389,0.636,"ArrowRight","false",1,"Incongruent",0.24909,"Incongruent - Strong","Easy"
"S004","VerticalHorizontal",-0.03,45,"VerticalHorizontal_45.0000_-0.0300","B",17,594884,0.405,"ArrowLeft","false",1,"Incongruent",0.03,"Incongruent - Strong","Hard"
"S004","VerticalHorizontal",-0.16122,-36,"VerticalHorizontal_-36.000_-0.16122","B",18,595933,0.447,"ArrowRight","true",0,"Congruent",0.16122,"Congruent - Strong","Easy"
"S004","VerticalHorizontal",0.08913,18,"VerticalHorizontal_18.0000_0.08913","B",19,597404,0.528,"ArrowRight","false",1,"Incongruent",0.08913,"Incongruent - Mild","Hard"
"S004","VerticalHorizontal",0.16122,45,"VerticalHorizontal_45.0000_0.16122","B",20,598735,0.368,"ArrowRight","false",1,"Incongruent",0.16122,"Incongruent - Strong","Easy"
"S004","VerticalHorizontal",0.08913,-45,"VerticalHorizontal_-45.000_0.08913","B",21,599958,0.394,"ArrowLeft","true",0,"Congruent",0.08913,"Congruent - Strong","Hard"
"S004","VerticalHorizontal",0.24909,18,"VerticalHorizontal_18.0000_0.24909","B",22,601226,0.382,"ArrowRight","false",1,"Incongruent",0.24909,"Incongruent - Mild","Easy"
"S004","VerticalHorizontal",-0.24909,18,"VerticalHorizontal_18.0000_-0.24909","B",23,602621,0.489,"ArrowRight","true",0,"Incongruent",0.24909,"Incongruent - Mild","Easy"
"S004","VerticalHorizontal",-0.24909,9,"VerticalHorizontal_9.00000_-0.24909","B",24,604135,0.484,"ArrowRight","true",0,"Incongruent",0.24909,"Incongruent - Mild","Easy"
"S004","VerticalHorizontal",-0.08913,27,"VerticalHorizontal_27.0000_-0.08913","B",25,605654,0.558,"ArrowRight","true",0,"Incongruent",0.08913,"Incongruent - Strong","Hard"
"S004","VerticalHorizontal",-0.16122,18,"VerticalHorizontal_18.0000_-0.16122","B",26,606898,0.355,"ArrowRight","true",0,"Incongruent",0.16122,"Incongruent - Mild","Easy"
"S004","VerticalHorizontal",-0.08913,-36,"VerticalHorizontal_-36.000_-0.08913","B",27,608011,0.86,"ArrowRight","true",0,"Congruent",0.08913,"Congruent - Strong","Hard"
"S004","VerticalHorizontal",-0.16122,-9,"VerticalHorizontal_-9.0000_-0.16122","B",28,609487,1.201,"ArrowRight","true",0,"Congruent",0.16122,"Congruent - Mild","Easy"
"S004","VerticalHorizontal",0.16122,18,"VerticalHorizontal_18.0000_0.16122","B",29,611643,0.554,"ArrowLeft","true",0,"Incongruent",0.16122,"Incongruent - Mild","Easy"
"S004","VerticalHorizontal",0.16122,36,"VerticalHorizontal_36.0000_0.16122","B",30,613146,0.588,"ArrowLeft","true",0,"Incongruent",0.16122,"Incongruent - Strong","Easy"
"S004","VerticalHorizontal",0.03,9,"VerticalHorizontal_9.00000_0.03000","B",31,614832,0.448,"ArrowLeft","true",0,"Incongruent",0.03,"Incongruent - Mild","Hard"
"S004","VerticalHorizontal",-0.03,-45,"VerticalHorizontal_-45.000_-0.0300","B",32,616188,0.388,"ArrowRight","true",0,"Congruent",0.03,"Congruent - Strong","Hard"
"S004","VerticalHorizontal",-0.08913,9,"VerticalHorizontal_9.00000_-0.08913","B",33,617483,0.387,"ArrowLeft","false",1,"Incongruent",0.08913,"Incongruent - Mild","Hard"
"S004","VerticalHorizontal",-0.08913,-18,"VerticalHorizontal_-18.000_-0.08913","B",34,618818,0.32,"ArrowRight","true",0,"Congruent",0.08913,"Congruent - Mild","Hard"
"S004","VerticalHorizontal",-0.16122,27,"VerticalHorizontal_27.0000_-0.16122","B",35,619846,0.364,"ArrowLeft","false",1,"Incongruent",0.16122,"Incongruent - Strong","Easy"
"S004","VerticalHorizontal",-0.24909,-45,"VerticalHorizontal_-45.000_-0.24909","B",36,621227,0.414,"ArrowRight","true",0,"Congruent",0.24909,"Congruent - Strong","Easy"
"S004","VerticalHorizontal",0.24909,9,"VerticalHorizontal_9.00000_0.24909","B",37,622721,0.382,"ArrowRight","false",1,"Incongruent",0.24909,"Incongruent - Mild","Easy"
"S004","VerticalHorizontal",0.24909,36,"VerticalHorizontal_36.0000_0.24909","B",38,623751,0.439,"ArrowLeft","true",0,"Incongruent",0.24909,"Incongruent - Strong","Easy"
"S004","VerticalHorizontal",-0.03,-27,"VerticalHorizontal_-27.000_-0.0300","B",39,624837,0.371,"ArrowLeft","false",1,"Congruent",0.03,"Congruent - Strong","Hard"
"S004","VerticalHorizontal",0.03,-45,"VerticalHorizontal_-45.000_0.03000","B",40,625921,0.447,"ArrowLeft","true",0,"Congruent",0.03,"Congruent - Strong","Hard"
"S004","VerticalHorizontal",0.08913,-9,"VerticalHorizontal_-9.0000_0.08913","B",41,627256,0.474,"ArrowRight","false",1,"Congruent",0.08913,"Congruent - Mild","Hard"
